sound.files,selec,log(duration),log(meanfreq),log(sd),log(freq.median),log(freq.Q25),log(freq.Q75),sqrt(time.median),cubroot(time.Q25),log(time.Q75),log(skew),(sp.ent)^2,(time.ent)^2,sqrt(sfm),log(meandom),log10(mindom),log(maxdom),log(modindx),log(startdom),log(enddom),dfslope2,log(meanpeakf)
YN_06_03_19_Kallang8.wav,19,-0.903809453,-0.537133626,-2.059336892,-0.163162751,0.198404842,-0.698716907,-1.237825782,-2.108215571,-1.26826811,0.136895887,-1.297300561,-1.103319506,-1.487683897,0.00267412,0.306243854,-0.35434426,-0.983289693,0.177332237,-0.160896703,-0.58132677,0.120595201
MT 15 June 2017 B1 1.wav,2,-0.24929854,-0.53690985,0.166094522,-0.447709171,-0.385465284,-0.341147116,0.00074932,0.030923146,-0.203615198,1.027376496,0.198798861,0.233917678,0.406590128,-0.14269258,0.502830215,-0.666676396,-0.983289693,-0.124643894,0.075403383,0.150268049,-0.19743707
YN_06_03_19_Kallang6.wav,22,1.022544286,-0.536609667,0.27207502,-0.444465833,-0.642276918,0.240684122,1.349925593,1.197099243,1.251821577,0.875201219,0.156534297,1.115233309,-0.247357312,-1.040947205,-0.234689465,-1.500436148,0.752040481,-0.928359883,-0.680685731,0.134330145,-0.999647242
DSCN1927.wav,23,-1.080427355,-0.536574526,-0.108020371,-0.315733391,-0.532792788,-0.183948213,-0.495145358,0.09247803,-0.620313069,0.022616495,0.658580965,-1.169431017,0.150988167,-0.34936602,0.339719577,-0.872596869,-0.983289693,-0.266231456,-0.126261316,0.066013597,-0.384638973
ZY 15 June Bten8.wav,3,-1.100989545,-0.536484758,-0.259049637,-0.515570895,-0.009496874,-0.412426107,-0.510141253,0.084763946,-0.641982364,2.049451553,-0.371347483,-1.176160674,-0.082934693,-0.338646227,0.372904203,-0.872596869,-0.983289693,-0.266231456,-0.091927111,0.116974951,-0.384638973
ML_08_03_19_BS 9.wav,5,-0.577561024,-0.536100403,-1.077143173,-0.273630716,0.123912237,-0.865138637,-0.537796212,0.070502175,-0.682246,0.401805514,-1.129859409,-0.357889643,-0.634592637,-0.120784179,0.169324846,-0.508001204,-0.499147576,0.045819842,-0.302558847,-0.473862887,-0.017909693
YN_31Jan2019_Kallang7.wav,1,2.744291172,-0.535490262,0.165918816,-0.265295972,-0.725794316,-0.118719649,3.139389484,1.620393406,2.798095773,-1.827449671,1.295114246,-0.020131845,0.490562507,0.052394969,-1.67694494,0.315707741,3.319882707,-0.375678112,-0.195838601,0.116974951,0.3529144
AK 23 june 2017 B11 8.wav,8,-1.089216287,-0.535456684,0.021799087,-0.573448886,-0.30017125,-0.81483527,-0.501562513,0.089178608,-1.463619369,-0.575536646,-0.153071253,-1.288535944,-0.294680759,-0.602558545,-0.120194638,-0.78917858,-0.742061118,-0.230380088,-0.56339764,-0.599703129,-0.308795369
ZY 15 June Bten11.wav,26,0.527917829,-0.535080203,-0.775573389,-0.381199237,-0.172892664,-0.660139407,0.584334604,0.421797519,0.557340556,-0.720733577,0.043032719,1.152489629,-0.396997266,-0.274810724,-0.352725925,-0.35434426,-0.748968631,0.177332237,-0.842694456,-0.62088568,0.051890235
ZY 15 June Bten32.wav,44,-0.5158654,-0.534701492,0.049704957,0.391446782,-0.798867251,-0.151253558,-0.493009497,0.093575602,-0.617236021,0.620043952,-0.641875819,-0.28746441,-0.805047241,0.103579967,-1.457246412,0.113921129,-0.897343836,-2.260647812,0.625103107,2.673955909,0.511621859
YN_16Jun19_OppKallangRiversidePark_02.wav,13,-0.349690738,-0.53469576,-0.25608214,-0.347017619,-0.263575733,-0.660101817,-0.683508949,-0.005430667,-0.30939095,-0.507699346,-0.218475743,0.178640176,-0.187834864,-0.367284123,-0.474530136,-0.242208608,-0.783318714,0.144841971,-0.968718198,-1.109771324,0.120595201
ZY 14 June Bten12.wav,3,0.529201563,-0.534581368,-0.371256883,-0.132630531,-0.375344892,-0.460791078,0.585626349,0.422351329,0.558691172,-0.050598902,0.511378552,1.166757114,-0.017946628,0.246427006,-0.957683529,0.72612656,0.232031839,0.336081775,1.207191803,0.720282268,0.254853994
hzb_010419_flyer_TrailingOtterSqueak.wav,5,-0.657098663,-0.534559698,0.219499322,0.12540303,-0.770204718,-0.444624328,-0.594491993,0.041116876,-0.766043868,0.545669201,0.209654189,-0.394674455,0.302522122,0.27299422,0.720071429,-0.16886388,-0.983289693,0.112095873,0.479924668,0.40416437,0.254853994
ML 10 dec 18 BS 27.wav,2,-1.136009041,-0.534495015,0.101902599,-0.369698707,-0.625946234,-0.172954199,-0.535492568,-2.108215571,-0.678876919,-0.413763595,0.690781596,-1.17398874,0.453528169,-0.274810724,0.339719577,-0.586691118,-0.983289693,-0.302394579,0.140399233,0.536439477,-0.384638973
JC_22Feb19_Marina_17.wav,3,-0.304977111,-0.534276867,-0.520381284,-0.267826881,-0.150765116,-0.336499651,-0.652803236,0.010683255,-0.854047729,-0.376524014,0.358512352,0.062825343,-0.312423778,-0.122150615,0.272471881,-0.508001204,-0.526274804,-0.302394579,0.172500293,0.425281361,-0.053231285
ZY 15 June Bten32.wav,41,1.108700945,-0.534183369,-0.025515416,0.297165894,-1.172403654,-0.138226227,1.280008977,1.164235173,1.369140715,-0.333929405,0.220556726,1.100259396,-0.961143618,-0.330087085,-1.149734516,0.477689272,-0.003690096,-1.373568861,0.172500293,0.698183146,-1.463559345
ML 6 feb 19 BS 11.wav,17,1.055364901,-0.534126151,0.11764631,-0.201024415,-0.47017017,-0.247751691,1.083500408,1.215671168,1.090344067,-1.440523055,0.912614349,1.093654542,0.426684676,-0.232706787,-1.004797807,0.182118683,0.21330488,-1.76758954,0.765132276,1.192124748,0.017129318
AK 27 june 2017 B11 4.wav,1,-0.112442044,-0.533916367,0.109682141,-0.200455145,-0.027319111,-0.467934876,-0.18206895,-0.047617416,0.024554208,-0.000926931,-0.151311541,0.513581367,-1.166435261,0.259999532,0.628478041,-0.096609821,-0.983289693,0.012281492,0.538638147,0.489445006,0.320470933
MT 23 Jan B2.wav,1,-0.211946297,-0.533898099,-0.408846489,-0.279165785,-0.105169509,-0.526899503,-0.261775189,-0.082330886,-0.0802906,-0.370740906,0.363013576,0.373005438,0.022938131,-0.733357512,-1.850438815,-0.586691118,-0.17654389,-2.689131322,-0.801564826,1.162164531,-0.124740701
ZY 19 June BEleven25.wav,56,1.632418025,-0.533335232,0.387019742,-0.345345012,-0.93481151,0.136432664,1.870506632,1.18276849,1.721081539,-0.160794969,0.888108924,0.860436726,-0.037345674,-1.034641281,-1.30039387,0.477689272,2.380117057,-2.08971692,0.108035046,0.71381687,-2.267004107
MT 8 June 2017 M11 2.wav,6,-0.965511076,-0.533321578,-1.257479561,-0.402956878,0.241133941,-1.077974537,-0.409884613,-2.108215571,-0.499233351,1.180467873,-2.109543631,-1.125061577,-1.160304807,-0.232706787,0.405802752,-0.707168263,0.062919864,-0.194835146,-0.057888894,0.068926706,-0.234242803
ZY 19 June BEleven7.wav,11,0.53048098,-0.533133458,-1.088504604,-0.33608416,-0.176336275,-0.492591947,0.586917698,0.789194054,0.560040923,-0.766131248,-0.305054543,1.087671179,-0.863091326,-0.195117205,-0.2736307,0.044752759,0.310639968,0.488993593,-0.760859221,-0.798558204,0.254853994
ZY 15 June Bten80.wav,3,1.282836779,-0.532805088,0.012155284,-0.294981665,-0.549262252,-0.229361061,1.024960189,0.950183742,1.231711017,-0.278248227,0.93164669,1.063974112,0.203397865,-0.032430213,-0.352725925,0.572348031,1.050965146,-0.194835146,0.23592991,0.238486261,-0.017909693
ZY 15 June Bten31.wav,40,1.64620643,-0.532452529,-0.954500335,-0.172628933,-0.227701768,-0.545902659,1.487588793,1.131606498,1.624392317,0.069674902,0.264197921,0.811614597,-0.524341508,0.148421734,0.534632132,0.381149753,1.069193531,0.806829194,0.075403383,-0.248697456,-0.017909693
ZY 29 May SR30.wav,1,0.868041919,-0.531971411,-0.213241644,-0.05078376,-0.730821893,-0.266990762,0.367356886,0.327893869,0.840895395,-0.335774789,0.626028535,1.249163402,-0.274357698,-0.016583136,-0.474530136,-0.025414467,0.88422026,-0.928359883,0.390184243,0.718077941,0.287785345
AK 27 june 2017 B11 6.wav,15,-1.010107125,-0.531279587,1.094020069,-1.011571886,-1.050747483,-0.739845028,-1.294543051,-2.108215571,-1.380266689,0.370019141,-0.009885319,-1.12420861,-0.753126456,-1.491001221,-0.643229779,-1.597135776,-0.805083805,-0.886352123,-1.09889731,-0.374609396,-1.512772007
ZY 19 June BEleven26.wav,37,-0.37905467,-0.531164439,0.818208512,-0.464361175,-1.395247762,-0.110753596,-0.108762707,-0.015947502,-0.340332106,1.672493449,0.832006266,0.143697056,1.33869334,-1.826532003,-0.774836199,-2.333960084,-0.983289693,-1.516987657,-1.279427438,0.116974951,-1.715346082
AK 27 june 2017 B11 4.wav,19,-1.243405474,-0.531042281,-0.740542557,-0.68005844,0.07679836,-0.71792008,-0.978644638,-2.108215571,-0.792031062,2.019226829,-2.075686312,-2.044180546,-2.026457386,-0.468842762,0.272471881,-1.000472563,-0.983289693,-0.375678112,-0.195838601,0.116974951,-0.500925282
ZY 16 June Bten32.wav,86,0.849909954,-0.530992826,0.087948515,-0.526192121,-0.386671414,-0.50780526,1.028008952,0.951604527,1.038522767,-3.77E-05,0.52191077,1.174890719,0.268776624,-0.458705088,-0.392896906,-0.707168263,1.066080165,-0.412809903,-0.375342636,0.041135985,-0.234242803
ZY 16 June Bten33.wav,86,0.849909954,-0.530992826,0.087948515,-0.526192121,-0.386671414,-0.50780526,1.028008952,0.951604527,1.038522767,-3.77E-05,0.52191077,1.174890719,0.268776624,-0.458705088,-0.392896906,-0.707168263,1.066080165,-0.412809903,-0.375342636,0.041135985,-0.234242803
ZY 16 June Bten29.wav,9,0.026669332,-0.53079548,0.072966987,-0.196519435,-0.699289287,-0.135124132,0.159461071,0.782685858,0.229073763,-1.247269824,0.784674801,0.568892107,0.1573242,-0.360109092,-0.600350586,0.603495548,-0.401751392,0.997131221,-0.375342636,-1.299342184,0.188239027
ZY 16 June Bten30.wav,184,1.630778492,-0.530632186,-0.016158408,-0.137835242,-0.623829659,-0.018538816,1.317434883,0.946008442,1.402264236,-1.049940814,0.956558518,0.82848973,-0.127538373,0.180900448,-1.457246412,0.845738654,1.541151255,-0.64284455,1.25608913,0.841412636,0.385119306
Crystal 24 May SR21.wav,16,0.284097137,-0.530495662,0.635428008,-1.053723594,-1.184442813,0.619234704,0.156526853,0.415811479,0.225632341,0.207991942,0.411499712,0.990158557,-0.231343589,-1.545366414,-0.774836199,-1.899346898,-0.331072339,-1.516987657,-0.968718198,0.294310983,-1.366762494
ML 10 dec 18 BS 27.wav,17,-1.042080901,-0.530073249,0.488378408,-0.499358713,-0.867696346,-0.182342568,-1.311304923,0.106933344,-1.413958298,-0.225573638,0.865640242,-1.126389819,0.98955555,-0.34936602,0.339719577,-0.872596869,0.436328217,-0.266231456,-0.091927111,0.116974951,-0.346553002
ZY 14 June Bten26.wav,11,1.281964446,-0.530040265,-0.042370329,-0.162203214,-0.298169594,-0.42275047,1.023984136,0.670111274,1.230793016,0.842518853,0.183779662,1.081452444,-0.385205744,0.260677182,0.502830215,-0.096609821,1.582463725,0.209570638,0.042499786,-0.034982069,0.320470933
CN 04 Feb PR3.wav,13,-1.12701146,-0.529901422,1.672027403,-1.773850664,-1.433070863,0.575571536,-0.528998221,0.075044418,-0.669393934,-0.450187564,0.69863209,-1.239420435,0.288107516,-1.559051576,-0.730461188,-1.847654965,-0.983289693,-1.100767283,-1.233515191,-0.300560833,-1.272058758
ML 19 dec 18 BS 9.wav,14,-1.239431936,-0.529865627,0.450736776,-0.468453394,-0.591193233,-0.313933188,-0.976234308,-2.108215571,-0.787850974,1.690195716,0.226361743,-2.050017298,0.835108522,-0.310173154,0.372904203,-0.830708713,-0.983289693,-0.266231456,-0.057888894,0.172260541,-0.346553002
IL 23 june B10 10.wav,1,-0.888518283,-0.529715969,1.927154299,-2.243268597,-1.409249711,0.280817196,-1.229538955,0.165781586,-1.252156584,1.846802831,-0.849516509,-1.035650232,1.240382429,-1.826532003,-0.819733281,-2.277459495,-0.15286645,-1.565914491,-1.279427438,0.163165199,-1.715346082
hzb_180219_jiakkimbridge_zouk_Roll&ScratchAnother.wav,45,-1.085550017,-0.529704877,0.683300195,-0.817363658,-0.720772465,-0.340394551,-0.498886927,0.090554551,-0.625709048,-0.85934687,0.926163579,-1.160603813,1.05748108,-0.82195616,-0.557947839,-0.872596869,-0.983289693,-0.266231456,-1.05502565,-1.160406246,-0.346553002
DSCN1936.wav,52,-1.229948507,-0.529638868,0.288481163,-0.300333431,-0.764685677,-0.106396225,-0.970459443,-2.108215571,-0.777853317,-1.551314032,0.896519578,-2.019432379,0.612598584,0.365490983,0.372904203,0.249372295,-0.553766166,0.488993593,-0.091927111,-1.148431856,0.448827292
ZY 7 June PR41.wav,5,1.690181262,-0.529546336,-0.574114786,-0.155526524,-0.521943012,-0.195266153,1.806999843,0.922035032,1.518283982,-1.032808524,0.736753171,0.756417938,-0.520716849,0.020631246,-0.2736307,0.113921129,0.614534106,0.079089883,0.653509048,0.289574602,0.511621859
ZY 19 June BEleven9.wav,1,-0.053268486,-0.529545448,-0.662272962,-0.008822052,-0.414015315,-0.276765844,-0.133699896,-0.026693847,0.086899732,-0.508847688,0.174986144,0.556464541,-0.524665168,0.585209685,0.925609222,0.113921129,0.560492033,0.548618025,0.709715103,0.147087451,0.542684721
SP 24 Jan 18 B3.wav,9,1.490465961,-0.52950862,1.206607465,-1.293576019,-1.117404365,-0.366008676,1.283229383,0.653156066,1.372001434,-0.08412888,0.801700548,0.961277189,1.075694888,-1.378155425,-1.052501028,-1.043856744,0.893343107,-0.412809903,-1.566711108,-0.320032703,-0.580200968
DSCN1703.wav,14,-1.263363843,-0.529488061,0.262971255,-0.171491476,-0.877303201,-0.119088952,-0.99073332,-2.108215571,-0.813059794,-1.276545636,0.854475307,-2.047441846,0.571106602,0.487800867,0.954088518,0.07946002,-0.983289693,0.548618025,0.509390541,-0.218829858,0.320470933
ZY 25 May SR34.wav,1,0.980044107,-0.529429247,-0.18227442,-0.479289417,-0.163149361,-0.839148892,0.475515706,0.37492482,0.958896652,-0.207914357,0.02491858,1.138765693,-0.184178095,-0.119523188,0.306243854,-0.469129029,2.243528072,0.079089883,-0.160896703,-0.095870797,-0.053231285
sl_02Feb2019_gbtb_EatingFish-3.wav,18,-0.951099409,-0.52936943,1.812161415,-1.663851923,-1.409548905,-0.161027262,-0.399012655,0.14161319,-0.484047031,-0.242061728,0.900468901,-1.085758985,1.692025527,-2.09401243,-1.351965032,-2.166391894,0.366895272,-1.373568861,-1.188130683,0.069280086,-2.32619285
hzb_250319_helixtogbtb__PupsFishing.wav,15,0.099474109,-0.529305865,0.420606991,-0.840802902,-0.731527008,-0.643971002,-0.25348005,-0.078704399,-0.069253844,-1.001980841,0.624868508,0.806301852,0.47026904,-0.774951694,-0.600350586,-0.469129029,-0.983289693,0.079089883,-1.09889731,-0.885494893,-1.366762494
Crystal 1 June BTen13.wav,1,-0.142937889,-0.528830864,-0.105312953,-0.293505033,-0.597623194,-0.238845776,-0.206714535,-0.058319557,-0.00757989,-0.095913811,0.388573532,0.544797942,0.132808353,-0.09974971,-0.312973399,-0.025414467,1.442180297,-0.194835146,-0.449493336,-0.261358936,0.417089135
YN_16Jun19_OppKallangRiversidePark_11.wav,1,-1.089216393,-0.528660003,1.317082796,-1.062724851,-2.035794097,0.477650397,-1.335762798,-2.108215571,-1.463619369,2.036385833,0.064355645,-1.173622414,0.933951509,-2.441881001,-1.249510343,-2.938340074,-0.983289693,-2.034266327,-1.770545203,0.116974951,-2.20860459
ZY 14 June Bten5.wav,2,-0.790993863,-0.528618858,-0.20750125,0.021879733,-0.497740044,-0.517399231,-0.687372063,-0.007462345,-0.907122222,0.924513611,0.00548651,-0.473060486,-0.024603954,0.189012248,0.597451789,-0.242208608,-0.572300915,-0.021529531,0.359811718,0.42455189,0.188239027
ZY 16 June Bten28.wav,80,0.232197899,-0.528420673,-0.144043155,-0.394455876,-0.643434552,-0.193775495,0.110232575,0.393545066,0.170951214,-0.28538843,0.491711053,0.960820303,0.055370984,0.681290777,1.03827299,0.148139551,-0.983289693,0.607399681,0.596491324,-0.013106109,0.542684721
ZY 14 June Bten4.wav,13,-1.138264334,-0.527823673,-0.003497277,-0.123139908,-0.669873917,-0.272296765,-1.360904655,-2.108215571,-1.515301882,-0.374223148,0.685434144,-1.222018431,0.303916044,0.39635311,0.925609222,-0.132602548,-0.983289693,0.367117239,0.479924668,0.06448128,0.287785345
ZY 7 June PR35.wav,12,-0.051110052,-0.527600052,0.456504163,-0.040223287,-0.814342579,-0.125468043,-0.131922424,-0.025926951,0.089172939,0.893699341,0.13567736,0.598826746,-0.081357519,-0.602558545,-1.565514893,0.044752759,1.2471525,-2.378633964,0.653509048,2.222520753,0.448827292
YN_16Jun19_OppKallangRiversidePark_11.wav,37,-1.163263904,-0.527587354,0.8239043,-0.994735729,-0.363581888,-0.402130775,-0.555066122,0.061572332,-0.707591034,0.473456664,-0.556031793,-1.196785411,0.746206984,-0.774951694,-0.04572968,-1.17638303,-0.983289693,-0.526236922,-0.525063274,-0.14887597,-0.660938066
ZY 14 June Bten10.wav,25,-0.145652449,-0.527318815,-0.900898856,-0.165397236,-0.253270594,-0.542706874,-0.785246321,-0.059269273,-0.469448888,0.810789126,-0.151932518,0.211988479,-0.657672135,-0.105583653,-1.30039387,0.009795803,0.011067076,-2.08971692,0.075403383,1.569272781,0.188239027
ML_08_03_19_BS 9.wav,4,-0.884542787,-0.527247261,-0.099198834,-0.24026184,-0.383330206,-0.197027964,-0.348289591,0.167323292,-1.24797421,-0.691147781,0.363982316,-1.037074785,-0.175108173,-0.557583846,-1.850438815,-0.392305359,-0.888013178,0.045819842,-2.392290987,-2.648802173,-0.017909693
ZY 29 May SR42.wav,4,-0.833666131,-0.527023457,0.255850253,-0.022536182,-1.128859103,-0.080348949,-0.308921847,0.187178002,-0.36031636,0.093855022,0.492982421,-1.002835108,0.248639792,-0.857504932,-1.100808103,-0.35434426,-0.902962703,-1.76758954,0.329203745,2.272680915,-2.037937707
EL_19Mar19_IndusRoad_7.wav,25,-1.067321586,-0.5268458,1.925556342,-1.758376685,-1.751912673,0.62302304,-0.485546603,0.097408652,-0.606502405,-0.433017424,0.867922279,-1.173006736,1.455723504,-1.870119799,-1.199296355,-1.597135776,-0.983289693,-0.886352123,-1.718591707,-1.047294187,-2.150973532
ZY 9 June PR17.wav,4,-0.080218393,-0.526828938,-0.261392628,-0.484918121,-0.36128616,-0.540363217,0.338271678,-0.036250741,0.058501428,-0.624829118,0.194269194,0.499965208,-0.284772395,-0.621959287,-0.2736307,-0.586691118,0.220541903,-0.194835146,0.140399233,0.269630251,-0.743191469
ML_08_03_19_BS 18.wav,1,0.649108511,-0.526367963,0.447159726,-0.243220243,-1.251128836,-0.205880058,0.09366669,0.385553177,0.46829635,0.481396922,-0.343979259,1.218763526,-0.443860087,0.248156488,-1.67694494,0.044752759,0.626352232,-0.089987586,0.509390541,0.411165863,0.417089135
L1040068.wav,47,-1.149590038,-0.525864309,-0.002020841,-0.592634498,-0.072469958,-1.100512191,-0.545262269,0.066643923,-0.693183874,0.030243827,-0.813419391,-1.264771176,-0.512822642,-0.457861219,-0.04572968,-0.748000402,-0.983289693,-0.159591435,-0.525063274,-0.675011301,-0.234242803
ZY 20 June BEleven3.wav,8,-1.255354476,-0.52584009,-0.70073944,-0.303416314,0.013034011,-0.343340186,-0.985890419,0.336822748,-0.804622495,-0.510152647,-0.178309721,-2.386594653,-0.422718318,-0.14269258,0.470761051,-0.626519176,-0.983289693,-0.055617697,0.009319686,-0.050240041,-0.19743707
MT 12 June 2017 M11 11.wav,21,-0.541199497,-0.525472755,0.027607789,-0.408067991,-0.874802279,0.228608973,-0.511484016,0.084072552,-0.643928255,0.236039144,0.286082302,-0.29647773,-0.379470127,-1.826532003,-0.774836199,-2.333960084,-0.983289693,-1.516987657,-1.279427438,0.116974951,-1.715346082
ZY 15 June Bten32.wav,27,-0.538982863,-0.525381346,-1.258881034,-0.383069075,0.218334807,-0.988159839,-0.509872753,0.084902165,-0.641593392,1.088567022,-1.726191566,-0.335355932,-1.021519095,-0.170215226,0.238398369,-0.626519176,-0.983289693,-0.055617697,-0.231092485,-0.269209895,-0.124740701
ZY 25 May SR15.wav,2,-1.171659886,-0.525204348,-0.33250766,-0.383176685,0.051956061,-0.748080582,-0.934679375,-2.108215571,-0.716445356,0.199614207,-0.157668017,-2.029152763,0.128347693,-0.338646227,0.238398369,-0.707168263,-0.983289693,-0.412809903,0.042499786,0.54416966,-0.234242803
ZY 14 June Bten16.wav,18,0.985873764,-0.525122148,-0.341611774,-0.239940315,-0.307162849,-0.440494009,1.005303346,0.662194481,1.017129259,0.40025285,0.378237914,1.144187762,0.005140402,0.1586698,-1.510996709,-0.060881748,0.684441088,0.045819842,0.042499786,0.028553648,0.3529144
ZY 2 June PR14.wav,76,-0.37956739,-0.524925769,1.487548671,-0.878977499,-1.533547879,0.105268246,-0.109186166,-0.016129726,-0.340869655,0.946786469,1.056697396,0.150300039,1.7036777,-0.527826266,0.169324846,-0.748000402,-0.983289693,-0.159591435,-0.302558847,-0.203338631,-0.580200968
ZY 19 June BEleven10.wav,32,0.100671529,-0.5249168,-0.464841933,-0.260853326,-0.290698825,-0.451937475,-0.252530425,-0.078289431,-0.067992255,-0.683019612,0.469535071,0.733830781,-0.057857149,-0.103395118,-0.2736307,-0.205397856,0.120615952,-0.970796301,0.359811718,1.007512891,0.120595201
